epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,19161.1,0.97457,0.69383,1.21882,0.84526,0.84562,0.89765,0.58652,1.17506,0.58675,1.39223,0.003961,0.003961,0.003961
185,19265.3,0.98482,0.69401,1.22132,0.84381,0.84867,0.89789,0.58771,1.1743,0.58653,1.39165,0.003928,0.003928,0.003928
186,19367.4,0.98506,0.69606,1.21773,0.83806,0.84985,0.89801,0.58765,1.1741,0.58609,1.39176,0.003895,0.003895,0.003895
187,19469.6,0.98822,0.68899,1.21938,0.85291,0.84114,0.89819,0.58759,1.17376,0.58602,1.39162,0.003862,0.003862,0.003862
188,19573.1,0.98606,0.68505,1.21982,0.8481,0.8389,0.89777,0.5876,1.17373,0.58537,1.39187,0.003829,0.003829,0.003829
189,19676.6,0.97954,0.68979,1.2154,0.85328,0.84221,0.89813,0.58875,1.17353,0.58486,1.39226,0.003796,0.003796,0.003796
190,19778.8,0.98263,0.68728,1.21342,0.85332,0.84338,0.89888,0.5887,1.1736,0.58467,1.39261,0.003763,0.003763,0.003763
191,19881.9,0.96655,0.68372,1.21012,0.85,0.84679,0.89836,0.58845,1.17319,0.58421,1.3925,0.00373,0.00373,0.00373
192,19985.9,0.97597,0.69654,1.2101,0.84761,0.849,0.89846,0.58818,1.172,0.58481,1.39125,0.003697,0.003697,0.003697
193,20087.6,0.97437,0.67567,1.21141,0.84809,0.84968,0.89958,0.58878,1.17058,0.58434,1.39008,0.003664,0.003664,0.003664
194,20190.6,0.96493,0.68461,1.20448,0.84694,0.85035,0.89951,0.58917,1.17044,0.58381,1.39025,0.003631,0.003631,0.003631
195,20294.4,0.95164,0.67534,1.19916,0.84298,0.86019,0.89942,0.58929,1.16938,0.5844,1.38955,0.003598,0.003598,0.003598
196,20396.8,0.95911,0.68449,1.20694,0.8443,0.85979,0.90017,0.58995,1.16845,0.58361,1.38865,0.003565,0.003565,0.003565
197,20498.9,0.95828,0.66137,1.19945,0.84222,0.86047,0.90092,0.58983,1.16799,0.58276,1.38815,0.003532,0.003532,0.003532
198,20600.7,0.9642,0.66855,1.20337,0.8425,0.86138,0.9007,0.5895,1.16663,0.58278,1.3869,0.003499,0.003499,0.003499
199,20704.7,0.95542,0.66795,1.19528,0.84343,0.86214,0.90118,0.5896,1.16598,0.5834,1.38664,0.003466,0.003466,0.003466
200,20806.6,0.95004,0.66791,1.19753,0.84116,0.8628,0.90065,0.59024,1.16575,0.58187,1.38654,0.003433,0.003433,0.003433
201,20908.4,0.94209,0.65995,1.19498,0.83477,0.86508,0.9002,0.59007,1.16446,0.58133,1.38536,0.0034,0.0034,0.0034
202,21010.9,0.94797,0.67572,1.20048,0.84167,0.85964,0.89871,0.59044,1.16441,0.58118,1.38561,0.003367,0.003367,0.003367
203,21113.8,0.9373,0.66255,1.18965,0.83941,0.8606,0.89871,0.59008,1.16422,0.58102,1.3855,0.003334,0.003334,0.003334
204,21216.4,0.94302,0.66937,1.19524,0.83812,0.86178,0.8995,0.59082,1.16405,0.58029,1.3854,0.003301,0.003301,0.003301
205,21318.3,0.93986,0.65395,1.19097,0.83472,0.86303,0.89924,0.59107,1.16369,0.57955,1.38539,0.003268,0.003268,0.003268
206,21421.9,0.94735,0.65877,1.19241,0.83145,0.86552,0.89961,0.59081,1.16294,0.57913,1.38495,0.003235,0.003235,0.003235
207,21525.4,0.94258,0.65391,1.18695,0.83427,0.86536,0.89942,0.5918,1.16272,0.57865,1.38437,0.003202,0.003202,0.003202
208,21627.4,0.94165,0.6606,1.18437,0.8326,0.86207,0.8993,0.59169,1.16211,0.57852,1.38372,0.003169,0.003169,0.003169
209,21731.1,0.92424,0.64598,1.17692,0.83493,0.861,0.89975,0.59173,1.16178,0.57881,1.38346,0.003136,0.003136,0.003136
210,21833.9,0.92983,0.65168,1.18503,0.84283,0.85325,0.89946,0.59096,1.16132,0.57852,1.38308,0.003103,0.003103,0.003103
211,21936.4,0.92957,0.65032,1.18489,0.84186,0.8543,0.89908,0.59004,1.16088,0.57825,1.3828,0.00307,0.00307,0.00307
212,22039.3,0.92533,0.65133,1.18287,0.83829,0.8576,0.90031,0.59116,1.16053,0.57764,1.38265,0.003037,0.003037,0.003037
213,22143.1,0.92868,0.64828,1.17972,0.84053,0.84988,0.89988,0.59083,1.16,0.57786,1.38232,0.003004,0.003004,0.003004
214,22245.2,0.92761,0.64972,1.18368,0.83639,0.85532,0.89997,0.59187,1.15996,0.57722,1.38243,0.002971,0.002971,0.002971
215,22348.2,0.91687,0.64225,1.17493,0.83714,0.84564,0.90032,0.59187,1.1592,0.57649,1.38173,0.002938,0.002938,0.002938
216,22451.7,0.91796,0.63346,1.17187,0.83775,0.84523,0.90055,0.59161,1.15897,0.57605,1.38156,0.002905,0.002905,0.002905
217,22554,0.92397,0.64764,1.17108,0.83064,0.85722,0.90057,0.59192,1.15889,0.57607,1.38122,0.002872,0.002872,0.002872
218,22656.3,0.91458,0.63671,1.17162,0.83022,0.85629,0.90072,0.59216,1.15834,0.57577,1.38084,0.002839,0.002839,0.002839
219,22758.3,0.92639,0.64327,1.17043,0.82832,0.85662,0.90069,0.59283,1.15765,0.57576,1.38009,0.002806,0.002806,0.002806
220,22862.8,0.9059,0.62926,1.1609,0.82396,0.85893,0.90079,0.59296,1.158,0.57554,1.38094,0.002773,0.002773,0.002773
221,22965,0.90848,0.6314,1.16543,0.82519,0.85806,0.90082,0.59368,1.15723,0.57535,1.38026,0.00274,0.00274,0.00274
222,23066.9,0.90779,0.63915,1.16604,0.82785,0.85546,0.9008,0.59338,1.15658,0.5752,1.37962,0.002707,0.002707,0.002707
223,23170.5,0.90348,0.62494,1.16162,0.82802,0.85544,0.9008,0.59504,1.15633,0.5746,1.37947,0.002674,0.002674,0.002674
224,23273.8,0.91587,0.63395,1.16882,0.82633,0.85795,0.90139,0.59539,1.15587,0.57392,1.37878,0.002641,0.002641,0.002641
225,23376.3,0.89343,0.61904,1.15995,0.82775,0.85683,0.90131,0.59637,1.15564,0.57379,1.37881,0.002608,0.002608,0.002608
226,23479.5,0.90145,0.63031,1.16781,0.82586,0.86013,0.90148,0.59619,1.15554,0.57315,1.37889,0.002575,0.002575,0.002575
227,23583.8,0.89749,0.63145,1.16264,0.82613,0.85867,0.90152,0.59681,1.15524,0.5734,1.37862,0.002542,0.002542,0.002542
228,23686.5,0.89085,0.62494,1.16114,0.81911,0.86532,0.90158,0.5957,1.15406,0.57387,1.37692,0.002509,0.002509,0.002509
229,23788.5,0.90071,0.6219,1.16262,0.8204,0.86409,0.90178,0.59572,1.1533,0.57393,1.37659,0.002476,0.002476,0.002476
230,23892.7,0.88983,0.61172,1.15361,0.81758,0.8681,0.90173,0.59569,1.15289,0.57425,1.3763,0.002443,0.002443,0.002443
231,23995.7,0.89233,0.62472,1.15542,0.82014,0.86397,0.90159,0.59578,1.15226,0.57407,1.37567,0.00241,0.00241,0.00241
232,24098.6,0.88076,0.61062,1.14407,0.8239,0.86272,0.90196,0.5961,1.15178,0.57387,1.37514,0.002377,0.002377,0.002377
233,24202.1,0.88969,0.61841,1.15405,0.8239,0.86299,0.90208,0.59631,1.15144,0.57388,1.37494,0.002344,0.002344,0.002344
234,24306.6,0.89154,0.61244,1.15697,0.81477,0.87301,0.90223,0.59726,1.15111,0.57375,1.37486,0.002311,0.002311,0.002311
235,24408.3,0.87202,0.60957,1.14659,0.81792,0.87596,0.90264,0.59699,1.15059,0.57343,1.37466,0.002278,0.002278,0.002278
236,24510.9,0.87272,0.60741,1.1487,0.81854,0.87509,0.90271,0.59882,1.15061,0.57376,1.37479,0.002245,0.002245,0.002245
237,24615.2,0.86733,0.6063,1.14898,0.81784,0.87494,0.9027,0.59891,1.15022,0.57335,1.37475,0.002212,0.002212,0.002212
238,24718.1,0.88155,0.60924,1.14775,0.82225,0.874,0.90253,0.59882,1.15033,0.57347,1.37512,0.002179,0.002179,0.002179
239,24821.1,0.88068,0.60893,1.15436,0.82214,0.87442,0.90252,0.59962,1.1503,0.57348,1.37523,0.002146,0.002146,0.002146
240,24924.2,0.87217,0.60583,1.14932,0.81967,0.88059,0.90233,0.59859,1.15031,0.57321,1.37601,0.002113,0.002113,0.002113
241,25028.2,0.85706,0.59248,1.13425,0.8221,0.87714,0.90247,0.59991,1.15,0.57317,1.37608,0.00208,0.00208,0.00208
242,25131,0.86395,0.60273,1.13595,0.82283,0.87699,0.90243,0.59974,1.14991,0.57306,1.37617,0.002047,0.002047,0.002047
243,25233.7,0.86911,0.60617,1.14053,0.82254,0.87824,0.90266,0.60019,1.14961,0.573,1.37595,0.002014,0.002014,0.002014
244,25338.4,0.86182,0.59366,1.13873,0.82384,0.87622,0.9028,0.60094,1.14925,0.57294,1.37581,0.001981,0.001981,0.001981
245,25441.4,0.86115,0.5936,1.13868,0.82142,0.88003,0.90263,0.60034,1.14884,0.57274,1.37565,0.001948,0.001948,0.001948
246,25544,0.86296,0.59295,1.13959,0.82417,0.87783,0.90356,0.60117,1.14862,0.57274,1.37569,0.001915,0.001915,0.001915
247,25647.1,0.85664,0.59505,1.13685,0.82708,0.87713,0.90412,0.60102,1.14803,0.57259,1.37531,0.001882,0.001882,0.001882
248,25751.5,0.85768,0.59257,1.14083,0.82611,0.87822,0.90469,0.60114,1.14778,0.57228,1.37524,0.001849,0.001849,0.001849
249,25853.9,0.84514,0.59836,1.13077,0.82437,0.87794,0.90472,0.60055,1.14777,0.57191,1.37542,0.001816,0.001816,0.001816
250,25956.1,0.84531,0.58718,1.12957,0.82379,0.87872,0.9052,0.60105,1.14774,0.57187,1.37572,0.001783,0.001783,0.001783
251,26060.8,0.85558,0.58629,1.13768,0.82488,0.87799,0.90521,0.60139,1.14746,0.57152,1.37572,0.00175,0.00175,0.00175
252,26163.3,0.84979,0.585,1.13215,0.82803,0.87423,0.90453,0.60167,1.14733,0.57141,1.37596,0.001717,0.001717,0.001717
253,26265.9,0.84473,0.58327,1.12852,0.82794,0.87439,0.90498,0.60157,1.14684,0.57115,1.37575,0.001684,0.001684,0.001684
254,26368.7,0.8381,0.57719,1.12031,0.83141,0.87354,0.90502,0.60175,1.14668,0.57091,1.37578,0.001651,0.001651,0.001651
255,26472.1,0.8409,0.58512,1.12388,0.83115,0.87409,0.90497,0.60102,1.14643,0.5711,1.37562,0.001618,0.001618,0.001618
256,26574.9,0.84304,0.58142,1.13268,0.83315,0.87326,0.90508,0.60178,1.1461,0.57097,1.37557,0.001585,0.001585,0.001585
257,26676.7,0.83169,0.57868,1.11855,0.8303,0.87409,0.90506,0.60166,1.14625,0.57038,1.37604,0.001552,0.001552,0.001552
258,26780.2,0.83039,0.56694,1.11846,0.83034,0.87451,0.90515,0.60143,1.14627,0.57025,1.37636,0.001519,0.001519,0.001519
259,26882.9,0.82582,0.56834,1.12168,0.83073,0.87474,0.90501,0.60156,1.14583,0.57035,1.37639,0.001486,0.001486,0.001486
260,26985.4,0.82375,0.56677,1.12029,0.83141,0.87391,0.90497,0.60126,1.14546,0.57024,1.37617,0.001453,0.001453,0.001453
261,27088.2,0.82956,0.57039,1.11594,0.83142,0.87444,0.90472,0.60124,1.14539,0.56997,1.3765,0.00142,0.00142,0.00142
262,27191.7,0.81522,0.56646,1.11529,0.83119,0.87441,0.90504,0.60152,1.14498,0.56977,1.37647,0.001387,0.001387,0.001387
263,27294.1,0.82591,0.5733,1.12002,0.83392,0.875,0.90553,0.60191,1.1447,0.56955,1.3763,0.001354,0.001354,0.001354
264,27397.9,0.82628,0.56627,1.11728,0.83556,0.87472,0.90567,0.6023,1.14447,0.5694,1.37636,0.001321,0.001321,0.001321
265,27503.6,0.81929,0.57271,1.11478,0.83351,0.87547,0.90572,0.60225,1.14391,0.56933,1.37623,0.001288,0.001288,0.001288
266,27605.9,0.82765,0.57516,1.11892,0.83291,0.87576,0.90583,0.60201,1.14365,0.56892,1.37618,0.001255,0.001255,0.001255
267,27708.8,0.81714,0.56323,1.11346,0.83351,0.8755,0.90594,0.60177,1.14348,0.56871,1.37617,0.001222,0.001222,0.001222
268,27811.2,0.82508,0.56851,1.11471,0.83316,0.87553,0.90573,0.60189,1.14297,0.56807,1.37609,0.001189,0.001189,0.001189
269,27915.2,0.81783,0.56538,1.1139,0.83324,0.87574,0.90578,0.60233,1.14292,0.56816,1.37635,0.001156,0.001156,0.001156
270,28017.4,0.80794,0.55391,1.10991,0.83369,0.87555,0.90592,0.60187,1.14256,0.56804,1.37641,0.001123,0.001123,0.001123
271,28121,0.80592,0.56087,1.11748,0.83398,0.87512,0.90593,0.60188,1.14226,0.56787,1.37654,0.00109,0.00109,0.00109
272,28225.1,0.81,0.55715,1.11126,0.83572,0.87512,0.90579,0.60276,1.14192,0.56752,1.37666,0.001057,0.001057,0.001057
273,28327.9,0.80134,0.55243,1.10671,0.83617,0.8747,0.90522,0.60245,1.14163,0.56757,1.37685,0.001024,0.001024,0.001024
274,28430.3,0.80284,0.55165,1.10385,0.83775,0.87439,0.90524,0.6031,1.14103,0.56727,1.3768,0.000991,0.000991,0.000991
275,28533,0.79092,0.55065,1.09994,0.83917,0.87418,0.90553,0.603,1.14099,0.56704,1.37705,0.000958,0.000958,0.000958
276,28636.8,0.79776,0.54877,1.10324,0.83966,0.87387,0.9055,0.60274,1.14066,0.56709,1.37729,0.000925,0.000925,0.000925
277,28739.3,0.79434,0.54385,1.10018,0.8403,0.87371,0.9056,0.60365,1.14064,0.56666,1.37762,0.000892,0.000892,0.000892
278,28843.2,0.79339,0.54198,1.09702,0.83972,0.87517,0.90562,0.60297,1.14048,0.56655,1.3779,0.000859,0.000859,0.000859
279,28947.1,0.80098,0.55138,1.10461,0.8398,0.87569,0.90591,0.60319,1.14014,0.56608,1.378,0.000826,0.000826,0.000826
280,29050.2,0.79153,0.55077,1.10417,0.83951,0.87537,0.90572,0.60314,1.14001,0.56606,1.37838,0.000793,0.000793,0.000793
281,29152.8,0.7933,0.54197,1.09617,0.84083,0.87535,0.90654,0.60434,1.13996,0.56612,1.37853,0.00076,0.00076,0.00076
282,29256,0.79035,0.54014,1.09689,0.83976,0.87504,0.90651,0.60416,1.13964,0.56615,1.37859,0.000727,0.000727,0.000727
283,29359,0.78296,0.54606,1.09578,0.83798,0.87561,0.90658,0.60438,1.13955,0.56611,1.37888,0.000694,0.000694,0.000694
284,29461.7,0.78508,0.54371,1.0937,0.83713,0.87796,0.90678,0.60527,1.13925,0.56613,1.37873,0.000661,0.000661,0.000661
285,29564,0.7788,0.53967,1.09262,0.83631,0.87875,0.90674,0.60597,1.13891,0.56621,1.37872,0.000628,0.000628,0.000628
286,29667.9,0.77179,0.53133,1.08684,0.83605,0.87985,0.90684,0.6065,1.13908,0.56608,1.37896,0.000595,0.000595,0.000595
287,29770.6,0.77999,0.53548,1.08853,0.83456,0.88092,0.90678,0.6062,1.13907,0.56641,1.3794,0.000562,0.000562,0.000562
288,29872.5,0.78811,0.53766,1.09641,0.83454,0.88155,0.90698,0.60666,1.13878,0.56588,1.37927,0.000529,0.000529,0.000529
289,29975.7,0.77329,0.53067,1.0917,0.83527,0.88133,0.90676,0.60469,1.13858,0.56583,1.37939,0.000496,0.000496,0.000496
290,30080,0.76916,0.53788,1.08875,0.83429,0.88207,0.90725,0.60579,1.13834,0.56576,1.37953,0.000463,0.000463,0.000463
291,30197.9,0.75817,0.43912,1.07849,0.83446,0.88229,0.90754,0.60553,1.13836,0.5656,1.38004,0.00043,0.00043,0.00043
292,30298.5,0.74136,0.42773,1.06918,0.83304,0.88207,0.90701,0.60588,1.1383,0.56588,1.38053,0.000397,0.000397,0.000397
293,30401.5,0.73338,0.42752,1.06638,0.83198,0.88216,0.90689,0.60623,1.13837,0.5658,1.38088,0.000364,0.000364,0.000364
294,30502.2,0.71984,0.41774,1.05651,0.83312,0.88217,0.90729,0.60613,1.13862,0.56572,1.38135,0.000331,0.000331,0.000331
295,30602.8,0.72013,0.41837,1.05565,0.83338,0.88222,0.90728,0.60658,1.13846,0.56562,1.3816,0.000298,0.000298,0.000298
296,30705.9,0.71733,0.41985,1.05021,0.83333,0.88207,0.90727,0.60774,1.13843,0.56549,1.38192,0.000265,0.000265,0.000265
297,30807.8,0.71373,0.41187,1.04464,0.83393,0.88228,0.90714,0.60699,1.1382,0.56543,1.38195,0.000232,0.000232,0.000232
298,30908.4,0.72011,0.41738,1.05625,0.83327,0.88203,0.90706,0.60669,1.13817,0.56523,1.38218,0.000199,0.000199,0.000199
299,31009.3,0.71145,0.40695,1.04755,0.83514,0.88187,0.9069,0.60694,1.13797,0.56537,1.38233,0.000166,0.000166,0.000166
300,31112.6,0.71117,0.41144,1.04973,0.83567,0.8787,0.90684,0.60639,1.13784,0.56513,1.38259,0.000133,0.000133,0.000133
